file
568
-1.13E-03	5.33E-04	-1.70E-03	-5.25E-05	0.00016425
1.66E-03	-1.24E-03	8.78E-04	-1.48E-03	0.00007875
-1.49E-03	2.41E-03	-7.58E-04	2.06E-03	0.000123214
-1.60E-03	-2.03E-04	-2.11E-03	-8.33E-04	0.00009375
-1.67E-03	3.68E-04	-2.30E-03	-1.43E-04	0.000132692
2.41E-03	4.58E-04	3.16E-03	1.58E-04	0.000116842
-7.50E-06	2.03E-04	6.83E-04	-2.18E-04	0.000115909
-2.93E-04	-2.25E-05	-8.93E-04	-5.63E-04	0.00013275
-1.21E-03	2.92E-03	-1.78E-03	2.35E-03	9.83333E-05
8.78E-04	-1.04E-03	1.58E-03	-1.43E-03	0.000114474
-1.60E-03	-1.88E-04	-2.32E-03	-5.48E-04	0.000124412
4.73E-04	-1.13E-03	1.15E-03	-1.57E-03	9.1579E-05
1.85E-03	-1.03E-03	1.09E-03	-1.27E-03	0.00009
8.93E-04	1.39E-03	1.66E-03	1.15E-03	0.000165938
2.02E-03	1.18E-03	1.36E-03	7.28E-04	0.0001225
8.18E-04	5.03E-04	1.52E-03	1.28E-04	0.00011625
-1.88E-04	3.83E-04	-7.13E-04	-2.18E-04	0.000102
-1.34E-03	2.44E-03	-8.18E-04	1.84E-03	0.000130263
-3.73E-03	2.11E-03	-3.10E-03	1.63E-03	0.000163929
1.58E-03	1.15E-03	2.30E-03	8.18E-04	0.000102143
1.04E-03	2.18E-04	3.83E-04	-2.18E-04	0.000141136
-2.93E-04	7.50E-06	-8.93E-04	-5.03E-04	0.000128438
1.13E-03	1.30E-03	1.78E-03	8.48E-04	0.000143684
-2.38E-03	1.82E-03	-1.82E-03	1.27E-03	0.000114474
-2.11E-03	2.66E-03	-1.48E-03	2.20E-03	0.0001125
-1.03E-03	1.58E-04	-1.76E-03	-1.13E-04	0.000088125
1.19E-03	4.73E-04	1.25E-03	-3.08E-04	0.00015
-2.68E-03	-1.78E-03	-3.29E-03	-2.26E-03	0.0001025
-4.88E-04	2.86E-03	-8.48E-04	2.17E-03	0.00012
-1.82E-03	2.41E-03	-1.18E-03	1.97E-03	0.000152046
2.17E-03	2.63E-04	1.40E-03	1.28E-04	0.000105
2.24E-03	1.87E-03	1.67E-03	1.34E-03	0.000124773
-7.13E-04	2.93E-03	-1.24E-03	2.36E-03	0.000110833
2.09E-03	3.98E-04	1.69E-03	-2.63E-04	0.000103333
4.43E-04	4.88E-04	-9.75E-05	-6.75E-05	0.000115556
-1.01E-03	7.50E-06	-3.38E-04	-3.68E-04	0.000113
-2.18E-04	2.18E-04	-8.03E-04	-2.78E-04	0.0001
