plot_label	case_dir	x_fraction_segments	cumulative_contribution_share
P=1e-4, tg=1000 s	tg4	0.669802867384	0.992162928491
P=1e-4, tg=1000 s	tg4	0.679883512545	0.993215821769
P=1e-4, tg=1000 s	tg4	0.689964157706	0.993900144808
P=1e-4, tg=1000 s	tg4	0.69982078853	0.995017054633
P=1e-4, tg=1000 s	tg4	0.709901433692	0.995670321696
P=1e-4, tg=1000 s	tg4	0.719982078853	0.996447622509
P=1e-4, tg=1000 s	tg4	0.729838709677	0.997124849864
P=1e-4, tg=1000 s	tg4	0.739919354839	0.997657030421
P=1e-4, tg=1000 s	tg4	0.75	0.998079339979
P=1e-4, tg=1000 s	tg4	0.759856630824	0.998625539768
P=1e-4, tg=1000 s	tg4	0.769937275986	0.998941357724
P=1e-4, tg=1000 s	tg4	0.77979390681	0.99917871058
P=1e-4, tg=1000 s	tg4	0.789874551971	0.999415630598
P=1e-4, tg=1000 s	tg4	0.799955197133	0.999665196158
P=1e-4, tg=1000 s	tg4	0.809811827957	0.999803138391
P=1e-4, tg=1000 s	tg4	0.819892473118	0.99989864533
P=1e-4, tg=1000 s	tg4	0.82997311828	0.999945854449
P=1e-4, tg=1000 s	tg4	0.839829749104	0.999978223902
P=1e-4, tg=1000 s	tg4	0.849910394265	0.999989069531
P=1e-4, tg=1000 s	tg4	0.859991039427	0.999995355378
P=1e-4, tg=1000 s	tg4	0.869847670251	0.999998213196
P=1e-4, tg=1000 s	tg4	0.879928315412	0.999999891112
P=1e-4, tg=1000 s	tg4	0.889784946237	1
P=1e-4, tg=1000 s	tg4	0.899865591398	1
P=1e-4, tg=1000 s	tg4	0.909946236559	1
P=1e-4, tg=1000 s	tg4	0.919802867384	1
P=1e-4, tg=1000 s	tg4	0.929883512545	1
P=1e-4, tg=1000 s	tg4	0.939964157706	1
P=1e-4, tg=1000 s	tg4	0.94982078853	1
P=1e-4, tg=1000 s	tg4	0.959901433692	1
P=1e-4, tg=1000 s	tg4	0.969982078853	1
P=1e-4, tg=1000 s	tg4	0.979838709677	1
P=1e-4, tg=1000 s	tg4	0.989919354839	1
P=1e-4, tg=1000 s	tg4	1	1
