plot_label	case_dir	x_fraction_segments	cumulative_contribution_share
P=1e-4, Np=1e5	Np2	0.579941533618	0.975250425855
P=1e-4, Np=1e5	Np2	0.589835844389	0.977810759302
P=1e-4, Np=1e5	Np2	0.59995502586	0.980551829717
P=1e-4, Np=1e5	Np2	0.609849336631	0.982450648733
P=1e-4, Np=1e5	Np2	0.619968518102	0.984114590023
P=1e-4, Np=1e5	Np2	0.629862828873	0.986231387097
P=1e-4, Np=1e5	Np2	0.639982010344	0.987715016038
P=1e-4, Np=1e5	Np2	0.649876321115	0.989157754265
P=1e-4, Np=1e5	Np2	0.659995502586	0.990398534486
P=1e-4, Np=1e5	Np2	0.669889813357	0.99182783545
P=1e-4, Np=1e5	Np2	0.679784124129	0.992896315275
P=1e-4, Np=1e5	Np2	0.689903305599	0.993917606741
P=1e-4, Np=1e5	Np2	0.699797616371	0.994945148373
P=1e-4, Np=1e5	Np2	0.709916797841	0.995664423748
P=1e-4, Np=1e5	Np2	0.719811108613	0.996244759169
P=1e-4, Np=1e5	Np2	0.729930290083	0.997000685252
P=1e-4, Np=1e5	Np2	0.739824600855	0.997547899549
P=1e-4, Np=1e5	Np2	0.749943782325	0.998035525466
P=1e-4, Np=1e5	Np2	0.759838093096	0.998456955318
P=1e-4, Np=1e5	Np2	0.769957274567	0.99891890197
P=1e-4, Np=1e5	Np2	0.779851585338	0.99915617922
P=1e-4, Np=1e5	Np2	0.789970766809	0.999410203757
P=1e-4, Np=1e5	Np2	0.79986507758	0.999638838827
P=1e-4, Np=1e5	Np2	0.809984259051	0.999808271011
P=1e-4, Np=1e5	Np2	0.819878569822	0.999892409945
P=1e-4, Np=1e5	Np2	0.829997751293	0.999947284007
P=1e-4, Np=1e5	Np2	0.839892062064	0.999975424917
P=1e-4, Np=1e5	Np2	0.849786372836	0.999985241525
P=1e-4, Np=1e5	Np2	0.859905554306	0.999992210966
P=1e-4, Np=1e5	Np2	0.869799865078	0.999996192287
P=1e-4, Np=1e5	Np2	0.879919046548	1
P=1e-4, Np=1e5	Np2	0.88981335732	1
P=1e-4, Np=1e5	Np2	0.89993253879	1
P=1e-4, Np=1e5	Np2	0.909826849562	1
P=1e-4, Np=1e5	Np2	0.919946031032	1
P=1e-4, Np=1e5	Np2	0.929840341803	1
P=1e-4, Np=1e5	Np2	0.939959523274	1
P=1e-4, Np=1e5	Np2	0.949853834045	1
P=1e-4, Np=1e5	Np2	0.959973015516	1
P=1e-4, Np=1e5	Np2	0.969867326287	1
P=1e-4, Np=1e5	Np2	0.979986507758	1
P=1e-4, Np=1e5	Np2	0.989880818529	1
P=1e-4, Np=1e5	Np2	1	1
P=1e-4, Np=1e6	V4	0	0
P=1e-4, Np=1e6	V4	0.00989653621233	0.193455624187
P=1e-4, Np=1e6	V4	0.0197930724247	0.273262888751
P=1e-4, Np=1e6	V4	0.0299145299145	0.331748995792
P=1e-4, Np=1e6	V4	0.0398110661269	0.388562454962
P=1e-4, Np=1e6	V4	0.0499325236167	0.416324392716
P=1e-4, Np=1e6	V4	0.0598290598291	0.4464129137
P=1e-4, Np=1e6	V4	0.0699505173189	0.476863279269
P=1e-4, Np=1e6	V4	0.0798470535313	0.503149692484
P=1e-4, Np=1e6	V4	0.0899685110211	0.536479294116
P=1e-4, Np=1e6	V4	0.0998650472335	0.566290950781
P=1e-4, Np=1e6	V4	0.109986504723	0.589132062331
P=1e-4, Np=1e6	V4	0.119883040936	0.615486786959
P=1e-4, Np=1e6	V4	0.129779577148	0.639937496917
P=1e-4, Np=1e6	V4	0.139901034638	0.660997990705
P=1e-4, Np=1e6	V4	0.14979757085	0.675962108465
P=1e-4, Np=1e6	V4	0.15991902834	0.692103583046
P=1e-4, Np=1e6	V4	0.169815564552	0.705627160633
P=1e-4, Np=1e6	V4	0.179937022042	0.720921910397
P=1e-4, Np=1e6	V4	0.189833558255	0.731193314066
P=1e-4, Np=1e6	V4	0.199955015744	0.750314161555
P=1e-4, Np=1e6	V4	0.209851551957	0.761821093451
P=1e-4, Np=1e6	V4	0.219973009447	0.772345009249
P=1e-4, Np=1e6	V4	0.229869545659	0.782993977111
P=1e-4, Np=1e6	V4	0.239991003149	0.793505414615
P=1e-4, Np=1e6	V4	0.249887539361	0.803445929936
P=1e-4, Np=1e6	V4	0.259784075574	0.813016030277
P=1e-4, Np=1e6	V4	0.269905533063	0.822373213179
P=1e-4, Np=1e6	V4	0.279802069276	0.831472637465
P=1e-4, Np=1e6	V4	0.289923526766	0.838875545671
P=1e-4, Np=1e6	V4	0.299820062978	0.848803476464
P=1e-4, Np=1e6	V4	0.309941520468	0.856314789929
P=1e-4, Np=1e6	V4	0.31983805668	0.863640481253
P=1e-4, Np=1e6	V4	0.32995951417	0.870699051787
P=1e-4, Np=1e6	V4	0.339856050382	0.877374566241
P=1e-4, Np=1e6	V4	0.349977507872	0.883693816094
P=1e-4, Np=1e6	V4	0.359874044085	0.888068784652
P=1e-4, Np=1e6	V4	0.369995501574	0.89461032476
P=1e-4, Np=1e6	V4	0.379892037787	0.899462340323
P=1e-4, Np=1e6	V4	0.389788573999	0.904383385477
P=1e-4, Np=1e6	V4	0.399910031489	0.90861083638
P=1e-4, Np=1e6	V4	0.409806567701	0.913529443725
P=1e-4, Np=1e6	V4	0.419928025191	0.91801950925
P=1e-4, Np=1e6	V4	0.429824561404	0.922516134536
P=1e-4, Np=1e6	V4	0.439946018893	0.927530288213
P=1e-4, Np=1e6	V4	0.449842555106	0.932241695235
P=1e-4, Np=1e6	V4	0.459964012596	0.936971403001
P=1e-4, Np=1e6	V4	0.469860548808	0.94074446699
P=1e-4, Np=1e6	V4	0.479982006298	0.944694514986
P=1e-4, Np=1e6	V4	0.48987854251	0.948720687702
P=1e-4, Np=1e6	V4	0.5	0.952086190788
P=1e-4, Np=1e6	V4	0.509896536212	0.955994703514
P=1e-4, Np=1e6	V4	0.519793072425	0.958585550838
P=1e-4, Np=1e6	V4	0.529914529915	0.961554567349
P=1e-4, Np=1e6	V4	0.539811066127	0.964187199494
P=1e-4, Np=1e6	V4	0.549932523617	0.967132144377
P=1e-4, Np=1e6	V4	0.559829059829	0.969915302951
P=1e-4, Np=1e6	V4	0.569950517319	0.972811030104
P=1e-4, Np=1e6	V4	0.579847053531	0.975714082127
P=1e-4, Np=1e6	V4	0.589968511021	0.977976248763
P=1e-4, Np=1e6	V4	0.599865047233	0.979875436143
P=1e-4, Np=1e6	V4	0.609986504723	0.982207835938
P=1e-4, Np=1e6	V4	0.619883040936	0.983872777238
P=1e-4, Np=1e6	V4	0.629779577148	0.985454267506
P=1e-4, Np=1e6	V4	0.639901034638	0.987381532115
P=1e-4, Np=1e6	V4	0.64979757085	0.988971884423
P=1e-4, Np=1e6	V4	0.65991902834	0.990513247268
P=1e-4, Np=1e6	V4	0.669815564552	0.991772465113
P=1e-4, Np=1e6	V4	0.679937022042	0.993021879586
P=1e-4, Np=1e6	V4	0.689833558255	0.99378633532
P=1e-4, Np=1e6	V4	0.699955015744	0.994666377485
P=1e-4, Np=1e6	V4	0.709851551957	0.995559338196
P=1e-4, Np=1e6	V4	0.719973009447	0.9962123098
P=1e-4, Np=1e6	V4	0.729869545659	0.997028291618
P=1e-4, Np=1e6	V4	0.739991003149	0.997556370956
P=1e-4, Np=1e6	V4	0.749887539361	0.99808460404
P=1e-4, Np=1e6	V4	0.759784075574	0.998520805344
P=1e-4, Np=1e6	V4	0.769905533063	0.998916277506
P=1e-4, Np=1e6	V4	0.779802069276	0.999137894694
P=1e-4, Np=1e6	V4	0.789923526766	0.999409171696
P=1e-4, Np=1e6	V4	0.799820062978	0.999633918344
P=1e-4, Np=1e6	V4	0.809941520468	0.999781640126
P=1e-4, Np=1e6	V4	0.81983805668	0.999895274681
P=1e-4, Np=1e6	V4	0.82995951417	0.999949110063
P=1e-4, Np=1e6	V4	0.839856050382	0.999978099732
P=1e-4, Np=1e6	V4	0.849977507872	0.999988768514
P=1e-4, Np=1e6	V4	0.859874044085	0.999994132625
P=1e-4, Np=1e6	V4	0.869995501574	0.999996759773
P=1e-4, Np=1e6	V4	0.879892037787	0.999998829117
P=1e-4, Np=1e6	V4	0.889788573999	0.99999992121
P=1e-4, Np=1e6	V4	0.899910031489	1
P=1e-4, Np=1e6	V4	0.909806567701	1
P=1e-4, Np=1e6	V4	0.919928025191	1
P=1e-4, Np=1e6	V4	0.929824561404	1
P=1e-4, Np=1e6	V4	0.939946018893	1
P=1e-4, Np=1e6	V4	0.949842555106	1
P=1e-4, Np=1e6	V4	0.959964012596	1
P=1e-4, Np=1e6	V4	0.969860548808	1
P=1e-4, Np=1e6	V4	0.979982006298	1
P=1e-4, Np=1e6	V4	0.98987854251	1
P=1e-4, Np=1e6	V4	1	1
